BFS_NR_GEMEINDE,GEMEINDE_NAME,BEZIRK_NR,BEZIRK_NAME,JAHR,GESCHLECHT_CODE,GESCHLECHT_BEZEICHNUNG,ALTER5KLASSEN_CODE,ALTER5KLASSEN_BEZEICHNUNG,ANZAHL_PERSONEN
4545,Diessenhofen,2012,Bezirk Frauenfeld,2018,2,Weiblich,60,60 bis 64 Jahre,131, 
4545,Diessenhofen,2012,Bezirk Frauenfeld,2018,2,Weiblich,65,65 bis 69 Jahre,110, 
4545,Diessenhofen,2012,Bezirk Frauenfeld,2018,2,Weiblich,70,70 bis 74 Jahre,126, 
4545,Diessenhofen,2012,Bezirk Frauenfeld,2018,2,Weiblich,75,75 bis 79 Jahre,104, 
4545,Diessenhofen,2012,Bezirk Frauenfeld,2018,2,Weiblich,80,80 bis 84 Jahre,47, 
4545,Diessenhofen,2012,Bezirk Frauenfeld,2018,2,Weiblich,85,85 bis 89 Jahre,38, 
4545,Diessenhofen,2012,Bezirk Frauenfeld,2018,2,Weiblich,90,90+ Jahre,23, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,1,Männlich,0,4 Jahre oder jünger,42, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,1,Männlich,5,5 bis 9 Jahre,44, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,1,Männlich,10,10 bis 14 Jahre,40, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,1,Männlich,15,15 bis 19 Jahre,42, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,1,Männlich,20,20 bis 24 Jahre,49, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,1,Männlich,25,25 bis 29 Jahre,40, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,1,Männlich,30,30 bis 34 Jahre,36, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,1,Männlich,35,35 bis 39 Jahre,50, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,1,Männlich,40,40 bis 44 Jahre,62, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,1,Männlich,45,45 bis 49 Jahre,65, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,1,Männlich,50,50 bis 54 Jahre,77, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,1,Männlich,55,55 bis 59 Jahre,73, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,1,Männlich,60,60 bis 64 Jahre,58, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,1,Männlich,65,65 bis 69 Jahre,50, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,1,Männlich,70,70 bis 74 Jahre,45, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,1,Männlich,75,75 bis 79 Jahre,20, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,1,Männlich,80,80 bis 84 Jahre,15, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,1,Männlich,85,85 bis 89 Jahre,11, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,1,Männlich,90,90+ Jahre,1, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,2,Weiblich,0,4 Jahre oder jünger,55, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,2,Weiblich,5,5 bis 9 Jahre,41, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,2,Weiblich,10,10 bis 14 Jahre,42, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,2,Weiblich,15,15 bis 19 Jahre,45, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,2,Weiblich,20,20 bis 24 Jahre,51, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,2,Weiblich,25,25 bis 29 Jahre,44, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,2,Weiblich,30,30 bis 34 Jahre,49, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,2,Weiblich,35,35 bis 39 Jahre,56, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,2,Weiblich,40,40 bis 44 Jahre,52, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,2,Weiblich,45,45 bis 49 Jahre,65, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,2,Weiblich,50,50 bis 54 Jahre,96, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,2,Weiblich,55,55 bis 59 Jahre,69, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,2,Weiblich,60,60 bis 64 Jahre,61, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,2,Weiblich,65,65 bis 69 Jahre,45, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,2,Weiblich,70,70 bis 74 Jahre,35, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,2,Weiblich,75,75 bis 79 Jahre,33, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,2,Weiblich,80,80 bis 84 Jahre,17, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,2,Weiblich,85,85 bis 89 Jahre,14, 
4546,Schlatt,2012,Bezirk Frauenfeld,2018,2,Weiblich,90,90+ Jahre,8, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,1,Männlich,0,4 Jahre oder jünger,251, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,1,Männlich,5,5 bis 9 Jahre,255, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,1,Männlich,10,10 bis 14 Jahre,219, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,1,Männlich,15,15 bis 19 Jahre,224, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,1,Männlich,20,20 bis 24 Jahre,247, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,1,Männlich,25,25 bis 29 Jahre,305, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,1,Männlich,30,30 bis 34 Jahre,288, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,1,Männlich,35,35 bis 39 Jahre,309, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,1,Männlich,40,40 bis 44 Jahre,292, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,1,Männlich,45,45 bis 49 Jahre,296, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,1,Männlich,50,50 bis 54 Jahre,376, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,1,Männlich,55,55 bis 59 Jahre,349, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,1,Männlich,60,60 bis 64 Jahre,317, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,1,Männlich,65,65 bis 69 Jahre,288, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,1,Männlich,70,70 bis 74 Jahre,216, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,1,Männlich,75,75 bis 79 Jahre,146, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,1,Männlich,80,80 bis 84 Jahre,79, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,1,Männlich,85,85 bis 89 Jahre,55, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,1,Männlich,90,90+ Jahre,12, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,2,Weiblich,0,4 Jahre oder jünger,247, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,2,Weiblich,5,5 bis 9 Jahre,220, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,2,Weiblich,10,10 bis 14 Jahre,229, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,2,Weiblich,15,15 bis 19 Jahre,200, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,2,Weiblich,20,20 bis 24 Jahre,237, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,2,Weiblich,25,25 bis 29 Jahre,286, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,2,Weiblich,30,30 bis 34 Jahre,303, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,2,Weiblich,35,35 bis 39 Jahre,295, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,2,Weiblich,40,40 bis 44 Jahre,263, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,2,Weiblich,45,45 bis 49 Jahre,344, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,2,Weiblich,50,50 bis 54 Jahre,352, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,2,Weiblich,55,55 bis 59 Jahre,350, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,2,Weiblich,60,60 bis 64 Jahre,288, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,2,Weiblich,65,65 bis 69 Jahre,276, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,2,Weiblich,70,70 bis 74 Jahre,191, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,2,Weiblich,75,75 bis 79 Jahre,177, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,2,Weiblich,80,80 bis 84 Jahre,106, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,2,Weiblich,85,85 bis 89 Jahre,80, 
4551,Aadorf,2014,Bezirk Münchwilen,2018,2,Weiblich,90,90+ Jahre,36, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,1,Männlich,0,4 Jahre oder jünger,93, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,1,Männlich,5,5 bis 9 Jahre,81, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,1,Männlich,10,10 bis 14 Jahre,90, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,1,Männlich,15,15 bis 19 Jahre,70, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,1,Männlich,20,20 bis 24 Jahre,70, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,1,Männlich,25,25 bis 29 Jahre,96, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,1,Männlich,30,30 bis 34 Jahre,95, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,1,Männlich,35,35 bis 39 Jahre,118, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,1,Männlich,40,40 bis 44 Jahre,98, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,1,Männlich,45,45 bis 49 Jahre,95, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,1,Männlich,50,50 bis 54 Jahre,126, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,1,Männlich,55,55 bis 59 Jahre,111, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,1,Männlich,60,60 bis 64 Jahre,108, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,1,Männlich,65,65 bis 69 Jahre,93, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,1,Männlich,70,70 bis 74 Jahre,61, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,1,Männlich,75,75 bis 79 Jahre,35, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,1,Männlich,80,80 bis 84 Jahre,14, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,1,Männlich,85,85 bis 89 Jahre,8, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,1,Männlich,90,90+ Jahre,4, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,2,Weiblich,0,4 Jahre oder jünger,67, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,2,Weiblich,5,5 bis 9 Jahre,59, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,2,Weiblich,10,10 bis 14 Jahre,69, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,2,Weiblich,15,15 bis 19 Jahre,73, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,2,Weiblich,20,20 bis 24 Jahre,98, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,2,Weiblich,25,25 bis 29 Jahre,77, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,2,Weiblich,30,30 bis 34 Jahre,99, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,2,Weiblich,35,35 bis 39 Jahre,104, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,2,Weiblich,40,40 bis 44 Jahre,96, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,2,Weiblich,45,45 bis 49 Jahre,93, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,2,Weiblich,50,50 bis 54 Jahre,109, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,2,Weiblich,55,55 bis 59 Jahre,107, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,2,Weiblich,60,60 bis 64 Jahre,101, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,2,Weiblich,65,65 bis 69 Jahre,76, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,2,Weiblich,70,70 bis 74 Jahre,53, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,2,Weiblich,75,75 bis 79 Jahre,39, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,2,Weiblich,80,80 bis 84 Jahre,24, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,2,Weiblich,85,85 bis 89 Jahre,23, 
4561,Felben-Wellhausen,2012,Bezirk Frauenfeld,2018,2,Weiblich,90,90+ Jahre,3, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,1,Männlich,0,4 Jahre oder jünger,610, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,1,Männlich,5,5 bis 9 Jahre,639, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,1,Männlich,10,10 bis 14 Jahre,581, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,1,Männlich,15,15 bis 19 Jahre,590, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,1,Männlich,20,20 bis 24 Jahre,747, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,1,Männlich,25,25 bis 29 Jahre,1065, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,1,Männlich,30,30 bis 34 Jahre,1052, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,1,Männlich,35,35 bis 39 Jahre,902, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,1,Männlich,40,40 bis 44 Jahre,807, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,1,Männlich,45,45 bis 49 Jahre,796, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,1,Männlich,50,50 bis 54 Jahre,962, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,1,Männlich,55,55 bis 59 Jahre,867, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,1,Männlich,60,60 bis 64 Jahre,778, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,1,Männlich,65,65 bis 69 Jahre,622, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,1,Männlich,70,70 bis 74 Jahre,543, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,1,Männlich,75,75 bis 79 Jahre,390, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,1,Männlich,80,80 bis 84 Jahre,274, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,1,Männlich,85,85 bis 89 Jahre,162, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,1,Männlich,90,90+ Jahre,60, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,2,Weiblich,0,4 Jahre oder jünger,632, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,2,Weiblich,5,5 bis 9 Jahre,570, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,2,Weiblich,10,10 bis 14 Jahre,616, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,2,Weiblich,15,15 bis 19 Jahre,565, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,2,Weiblich,20,20 bis 24 Jahre,797, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,2,Weiblich,25,25 bis 29 Jahre,1039, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,2,Weiblich,30,30 bis 34 Jahre,951, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,2,Weiblich,35,35 bis 39 Jahre,885, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,2,Weiblich,40,40 bis 44 Jahre,826, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,2,Weiblich,45,45 bis 49 Jahre,831, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,2,Weiblich,50,50 bis 54 Jahre,936, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,2,Weiblich,55,55 bis 59 Jahre,890, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,2,Weiblich,60,60 bis 64 Jahre,797, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,2,Weiblich,65,65 bis 69 Jahre,664, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,2,Weiblich,70,70 bis 74 Jahre,619, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,2,Weiblich,75,75 bis 79 Jahre,527, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,2,Weiblich,80,80 bis 84 Jahre,401, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,2,Weiblich,85,85 bis 89 Jahre,287, 
4566,Frauenfeld,2012,Bezirk Frauenfeld,2018,2,Weiblich,90,90+ Jahre,176, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,1,Männlich,0,4 Jahre oder jünger,138, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,1,Männlich,5,5 bis 9 Jahre,133, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,1,Männlich,10,10 bis 14 Jahre,100, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,1,Männlich,15,15 bis 19 Jahre,124, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,1,Männlich,20,20 bis 24 Jahre,132, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,1,Männlich,25,25 bis 29 Jahre,134, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,1,Männlich,30,30 bis 34 Jahre,168, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,1,Männlich,35,35 bis 39 Jahre,167, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,1,Männlich,40,40 bis 44 Jahre,137, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,1,Männlich,45,45 bis 49 Jahre,159, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,1,Männlich,50,50 bis 54 Jahre,204, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,1,Männlich,55,55 bis 59 Jahre,159, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,1,Männlich,60,60 bis 64 Jahre,131, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,1,Männlich,65,65 bis 69 Jahre,112, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,1,Männlich,70,70 bis 74 Jahre,92, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,1,Männlich,75,75 bis 79 Jahre,61, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,1,Männlich,80,80 bis 84 Jahre,27, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,1,Männlich,85,85 bis 89 Jahre,14, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,1,Männlich,90,90+ Jahre,5, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,2,Weiblich,0,4 Jahre oder jünger,137, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,2,Weiblich,5,5 bis 9 Jahre,124, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,2,Weiblich,10,10 bis 14 Jahre,90, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,2,Weiblich,15,15 bis 19 Jahre,129, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,2,Weiblich,20,20 bis 24 Jahre,125, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,2,Weiblich,25,25 bis 29 Jahre,144, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,2,Weiblich,30,30 bis 34 Jahre,135, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,2,Weiblich,35,35 bis 39 Jahre,155, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,2,Weiblich,40,40 bis 44 Jahre,160, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,2,Weiblich,45,45 bis 49 Jahre,149, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,2,Weiblich,50,50 bis 54 Jahre,194, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,2,Weiblich,55,55 bis 59 Jahre,150, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,2,Weiblich,60,60 bis 64 Jahre,138, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,2,Weiblich,65,65 bis 69 Jahre,105, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,2,Weiblich,70,70 bis 74 Jahre,103, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,2,Weiblich,75,75 bis 79 Jahre,56, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,2,Weiblich,80,80 bis 84 Jahre,34, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,2,Weiblich,85,85 bis 89 Jahre,15, 
4571,Gachnang,2012,Bezirk Frauenfeld,2018,2,Weiblich,90,90+ Jahre,7, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,1,Männlich,0,4 Jahre oder jünger,24, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,1,Männlich,5,5 bis 9 Jahre,29, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,1,Männlich,10,10 bis 14 Jahre,30, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,1,Männlich,15,15 bis 19 Jahre,18, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,1,Männlich,20,20 bis 24 Jahre,29, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,1,Männlich,25,25 bis 29 Jahre,26, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,1,Männlich,30,30 bis 34 Jahre,25, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,1,Männlich,35,35 bis 39 Jahre,26, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,1,Männlich,40,40 bis 44 Jahre,33, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,1,Männlich,45,45 bis 49 Jahre,31, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,1,Männlich,50,50 bis 54 Jahre,29, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,1,Männlich,55,55 bis 59 Jahre,42, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,1,Männlich,60,60 bis 64 Jahre,41, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,1,Männlich,65,65 bis 69 Jahre,18, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,1,Männlich,70,70 bis 74 Jahre,17, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,1,Männlich,75,75 bis 79 Jahre,11, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,1,Männlich,80,80 bis 84 Jahre,4, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,1,Männlich,85,85 bis 89 Jahre,10, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,1,Männlich,90,90+ Jahre,0, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,2,Weiblich,0,4 Jahre oder jünger,18, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,2,Weiblich,5,5 bis 9 Jahre,21, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,2,Weiblich,10,10 bis 14 Jahre,14, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,2,Weiblich,15,15 bis 19 Jahre,29, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,2,Weiblich,20,20 bis 24 Jahre,19, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,2,Weiblich,25,25 bis 29 Jahre,20, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,2,Weiblich,30,30 bis 34 Jahre,27, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,2,Weiblich,35,35 bis 39 Jahre,29, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,2,Weiblich,40,40 bis 44 Jahre,31, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,2,Weiblich,45,45 bis 49 Jahre,30, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,2,Weiblich,50,50 bis 54 Jahre,47, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,2,Weiblich,55,55 bis 59 Jahre,28, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,2,Weiblich,60,60 bis 64 Jahre,24, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,2,Weiblich,65,65 bis 69 Jahre,28, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,2,Weiblich,70,70 bis 74 Jahre,10, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,2,Weiblich,75,75 bis 79 Jahre,11, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,2,Weiblich,80,80 bis 84 Jahre,6, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,2,Weiblich,85,85 bis 89 Jahre,6, 
4590,Hüttlingen,2012,Bezirk Frauenfeld,2018,2,Weiblich,90,90+ Jahre,2, 
4591,Matzingen,2012,Bezirk Frauenfeld,2018,1,Männlich,0,4 Jahre oder jünger,103, 
4591,Matzingen,2012,Bezirk Frauenfeld,2018,1,Männlich,5,5 bis 9 Jahre,84, 
4591,Matzingen,2012,Bezirk Frauenfeld,2018,1,Männlich,10,10 bis 14 Jahre,60, 
4591,Matzingen,2012,Bezirk Frauenfeld,2018,1,Männlich,15,15 bis 19 Jahre,91, 
4591,Matzingen,2012,Bezirk Frauenfeld,2018,1,Männlich,20,20 bis 24 Jahre,103, 
4591,Matzingen,2012,Bezirk Frauenfeld,2018,1,Männlich,25,25 bis 29 Jahre,112, 
4591,Matzingen,2012,Bezirk Frauenfeld,2018,1,Männlich,30,30 bis 34 Jahre,116, 
4591,Matzingen,2012,Bezirk Frauenfeld,2018,1,Männlich,35,35 bis 39 Jahre,114, 
4591,Matzingen,2012,Bezirk Frauenfeld,2018,1,Männlich,40,40 bis 44 Jahre,98, 
4591,Matzingen,2012,Bezirk Frauenfeld,2018,1,Männlich,45,45 bis 49 Jahre,94, 
4591,Matzingen,2012,Bezirk Frauenfeld,2018,1,Männlich,50,50 bis 54 Jahre,113, 
4591,Matzingen,2012,Bezirk Frauenfeld,2018,1,Männlich,55,55 bis 59 Jahre,112, 
4591,Matzingen,2012,Bezirk Frauenfeld,2018,1,Männlich,60,60 bis 64 Jahre,99, 
4591,Matzingen,2012,Bezirk Frauenfeld,2018,1,Männlich,65,65 bis 69 Jahre,71, 
4591,Matzingen,2012,Bezirk Frauenfeld,2018,1,Männlich,70,70 bis 74 Jahre,47, 
4591,Matzingen,2012,Bezirk Frauenfeld,2018,1,Männlich,75,75 bis 79 Jahre,38, 
4591,Matzingen,2012,Bezirk Frauenfeld,2018,1,Männlich,80,80 bis 84 Jahre,16, 
4591,Matzingen,2012,Bezirk Frauenfeld,2018,1,Männlich,85,85 bis 89 Jahre,10, 
4591,Matzingen,2012,Bezirk Frauenfeld,2018,1,Männlich,90,90+ Jahre,6, 
